Date,Day,Name,Type
08/03/2019,Friday,International Women's Day (Women Only),Public Holiday
21/03/2019,Thursday,March Equinox,Season
14/04/2019,Sunday,Lao New Year,Public Holiday
15/04/2019,Monday,Lao New Year Holiday,Public Holiday
16/04/2019,Tuesday,Lao New Year Holiday,Public Holiday
17/04/2019,Wednesday,Lao New Year Holiday,Public Holiday
01/05/2019,Wednesday,Labor Day / May Day,Public Holiday
18/05/2019,Saturday,Visakhabousa Day,Public Holiday
20/05/2019,Monday,Visakhabousa Day observed,Public Holiday
01/06/2019,Saturday,Children's Day,Observance
21/06/2019,Friday,June Solstice,Season
16/07/2019,Tuesday,Khao Pansa,Public Holiday
20/07/2019,Saturday,Lao Women Union's Day,Public Holiday
22/07/2019,Monday,Lao Women Union's Day observed,Public Holiday
23/09/2019,Monday,September Equinox,Season
13/10/2019,Sunday,Bouk Ok Pansa,Public Holiday
14/10/2019,Monday,Boat Racing Festival,Local holiday
15/10/2019,Tuesday,Bouk Ok Pansa observed,Public Holiday
11/11/2019,Monday,That Luang Festival,Public Holiday
02/12/2019,Monday,National Day,Public Holiday
22/12/2019,Sunday,December Solstice,Season
01/01/2020,Wednesday,New Year's Day,Public Holiday
08/03/2020,Sunday,International Women's Day (Women Only),Public Holiday
20/03/2020,Friday,March Equinox,Season
13/04/2020,Monday,Lao New Year,Public Holiday
14/04/2020,Tuesday,Lao New Year Holiday,Public Holiday
15/04/2020,Wednesday,Lao New Year Holiday,Public Holiday
01/05/2020,Friday,Labor Day / May Day,Public Holiday
01/06/2020,Monday,Children's Day,Observance
21/06/2020,Sunday,June Solstice,Season
05/07/2020,Sunday,Khao Pansa,Public Holiday
20/07/2020,Monday,Lao Women Union's Day,Public Holiday
22/09/2020,Tuesday,September Equinox,Season
01/10/2020,Thursday,Bouk Ok Pansa,Public Holiday
03/10/2020,Saturday,Boat Racing Festival,Local holiday
31/10/2020,Saturday,That Luang Festival,Public Holiday
02/12/2020,Wednesday,National Day,Public Holiday
21/12/2020,Monday,December Solstice,Season
01/01/2021,Friday,New Year's Day,Public Holiday
08/03/2021,Monday,International Women's Day (Women Only),Public Holiday
20/03/2021,Saturday,March Equinox,Season
14/04/2021,Wednesday,Lao New Year,Public Holiday
15/04/2021,Thursday,Lao New Year Holiday,Public Holiday
16/04/2021,Friday,Lao New Year Holiday,Public Holiday
01/05/2021,Saturday,Labor Day / May Day,Public Holiday
03/05/2021,Monday,Day off for Labor Day / May Day,Public Holiday
01/06/2021,Tuesday,Children's Day,Observance
21/06/2021,Monday,June Solstice,Season
20/07/2021,Tuesday,Lao Women Union's Day,Public Holiday
24/07/2021,Saturday,Khao Pansa,Public Holiday
23/09/2021,Thursday,September Equinox,Season
20/10/2021,Wednesday,Bouk Ok Pansa,Public Holiday
21/10/2021,Thursday,Boat Racing Festival,Local holiday
26/11/2021,Friday,That Luang Festival,Public Holiday
02/12/2021,Thursday,National Day,Public Holiday
21/12/2021,Tuesday,December Solstice,Season
01/01/2022,Saturday,New Year's Day,Public Holiday
08/03/2022,Tuesday,International Women's Day (Women Only),Public Holiday
20/03/2022,Sunday,March Equinox,Season
13/04/2022,Wednesday,Lao New Year Holiday,Public Holiday
14/04/2022,Thursday,Lao New Year,Public Holiday
15/04/2022,Friday,Lao New Year Holiday,Public Holiday
16/04/2022,Saturday,Lao New Year Holiday,Public Holiday
01/05/2022,Sunday,Labor Day / May Day,Public Holiday
02/05/2022,Monday,Day off for Labor Day / May Day,Public Holiday
01/06/2022,Wednesday,Children's Day,Observance
21/06/2022,Tuesday,June Solstice,Season
20/07/2022,Wednesday,Lao Women Union's Day,Public Holiday
23/09/2022,Friday,September Equinox,Season
11/10/2022,Tuesday,Boat Racing Festival,Local holiday
08/11/2022,Tuesday,That Luang Festival,Public Holiday
02/12/2022,Friday,National Day,Public Holiday
22/12/2022,Thursday,December Solstice,Season
