Date,Day,Name,Type
21/12/2016,Wednesday,December Solstice,Season
01/01/2017,Sunday,New Year,National holiday
20/03/2017,Monday,March Equinox,Season
01/05/2017,Monday,May Day,National holiday
21/06/2017,Wednesday,June Solstice,Season
26/06/2017,Monday,Eid al-Fitr,National holiday
26/06/2017,Monday,Eid al-Fitr Holiday,National holiday
27/06/2017,Tuesday,Eid al-Fitr Holiday,National holiday
01/09/2017,Friday,Arafat Day,Government holiday
02/09/2017,Saturday,Eid al-Adha,National holiday
03/09/2017,Sunday,Eid al-Adha Holiday,National holiday
04/09/2017,Monday,Eid al-Adha Holiday,National holiday
05/09/2017,Tuesday,Eid al-Adha Holiday,National holiday
06/09/2017,Wednesday,Eid al-Adha,National holiday
22/09/2017,Friday,Muharram,National holiday
22/09/2017,Friday,September Equinox,Season
01/10/2017,Sunday,Ashoora,National holiday
23/10/2017,Monday,Ashoora Holiday,National holiday
01/12/2017,Friday,The Prophet's Birthday,National holiday
16/12/2017,Saturday,National Day,National holiday
17/12/2017,Sunday,National Day (second day),National holiday
21/12/2017,Thursday,December Solstice,Season
01/01/2018,Monday,New Year,National holiday
20/03/2018,Tuesday,March Equinox,Season
01/05/2018,Tuesday,May Day,National holiday
15/06/2018,Friday,Eid al-Fitr,National holiday
15/06/2018,Friday,Eid al-Fitr Holiday,National holiday
16/06/2018,Saturday,Eid al-Fitr Holiday,National holiday
21/06/2018,Thursday,June Solstice,Season
20/08/2018,Monday,Eid al-Adha,National holiday
20/08/2018,Monday,Arafat Day,Government holiday
21/08/2018,Tuesday,Eid al-Adha Holiday,National holiday
22/08/2018,Wednesday,Eid al-Adha Holiday,National holiday
23/08/2018,Thursday,Eid al-Adha Holiday,National holiday
11/09/2018,Tuesday,Muharram,National holiday
19/09/2018,Wednesday,Ashoora,National holiday
20/09/2018,Thursday,Ashoora Holiday,National holiday
23/09/2018,Sunday,September Equinox,Season
20/11/2018,Tuesday,The Prophet's Birthday,National holiday
16/12/2018,Sunday,National Day,National holiday
17/12/2018,Monday,National Day (second day),National holiday
22/12/2018,Saturday,December Solstice,Season
01/01/2019,Tuesday,New Year,National holiday
21/03/2019,Thursday,March Equinox,Season
01/05/2019,Wednesday,May Day,National holiday
04/06/2019,Tuesday,Eid al-Fitr,National holiday
05/06/2019,Wednesday,Eid al-Fitr Holiday,National holiday
06/06/2019,Thursday,Eid al-Fitr Holiday,National holiday
21/06/2019,Friday,June Solstice,Season
10/08/2019,Saturday,Arafat Day,Government holiday
11/08/2019,Sunday,Eid al-Adha,National holiday
12/08/2019,Monday,Eid al-Adha Holiday,National holiday
13/08/2019,Tuesday,Eid al-Adha Holiday,National holiday
31/08/2019,Saturday,Muharram,National holiday
09/09/2019,Monday,Ashoora,National holiday
10/09/2019,Tuesday,Ashoora Holiday,National holiday
23/09/2019,Monday,September Equinox,Season
09/11/2019,Saturday,The Prophet's Birthday,National holiday
10/11/2019,Sunday,The Prophet's Birthday Holiday,National holiday
09/12/2019,Monday,Gulf Cup Win Holiday,National holiday
16/12/2019,Monday,National Day,National holiday
17/12/2019,Tuesday,National Day (second day),National holiday
22/12/2019,Sunday,December Solstice,Season
01/01/2020,Wednesday,New Year,National holiday
20/03/2020,Friday,March Equinox,Season
01/05/2020,Friday,May Day,National holiday
24/05/2020,Sunday,Eid al-Fitr,National holiday
24/05/2020,Sunday,Eid al-Fitr Holiday,National holiday
25/05/2020,Monday,Eid al-Fitr Holiday,National holiday
21/06/2020,Sunday,June Solstice,Season
30/07/2020,Thursday,Arafat Day,Government holiday
31/07/2020,Friday,Eid al-Adha,National holiday
01/08/2020,Saturday,Eid al-Adha Holiday,National holiday
02/08/2020,Sunday,Eid al-Adha Holiday,National holiday
03/08/2020,Monday,Day off for Eid al-Adha Holiday,National holiday
04/08/2020,Tuesday,Day off for Eid al-Adha Holiday,National holiday
20/08/2020,Thursday,Muharram,National holiday
29/08/2020,Saturday,Ashoora,National holiday
30/08/2020,Sunday,Ashoora Holiday,National holiday
22/09/2020,Tuesday,September Equinox,Season
29/10/2020,Thursday,The Prophet's Birthday,National holiday
16/12/2020,Wednesday,National Day,National holiday
17/12/2020,Thursday,National Day (second day),National holiday
21/12/2020,Monday,December Solstice,Season
01/01/2021,Friday,New Year,National holiday
20/03/2021,Saturday,March Equinox,Season
01/05/2021,Saturday,May Day,National holiday
02/05/2021,Sunday,May Day,Government holiday
13/05/2021,Thursday,Eid al-Fitr Holiday,National holiday
14/05/2021,Friday,Eid al-Fitr Holiday,National holiday
21/06/2021,Monday,June Solstice,Season
19/07/2021,Monday,Arafat Day,Government holiday
20/07/2021,Tuesday,Eid al-Adha,National holiday
21/07/2021,Wednesday,Eid al-Adha Holiday,National holiday
22/07/2021,Thursday,Eid al-Adha Holiday,National holiday
09/08/2021,Monday,Muharram,National holiday
18/08/2021,Wednesday,Ashoora,National holiday
19/08/2021,Thursday,Ashoora Holiday,National holiday
22/09/2021,Wednesday,September Equinox,Season
18/10/2021,Monday,The Prophet's Birthday,National holiday
16/12/2021,Thursday,National Day,National holiday
17/12/2021,Friday,National Day (second day),National holiday
21/12/2021,Tuesday,December Solstice,Season
01/01/2022,Saturday,New Year,National holiday
20/03/2022,Sunday,March Equinox,Season
01/05/2022,Sunday,May Day,National holiday
02/05/2022,Monday,Eid al-Fitr,National holiday
03/05/2022,Tuesday,Eid al-Fitr Holiday,National holiday
04/05/2022,Wednesday,Eid al-Fitr Holiday,National holiday
21/06/2022,Tuesday,June Solstice,Season
08/07/2022,Friday,Arafat Day,Government holiday
09/07/2022,Saturday,Eid al-Adha,National holiday
10/07/2022,Sunday,Eid al-Adha Holiday,National holiday
11/07/2022,Monday,Eid al-Adha Holiday,National holiday
12/07/2022,Tuesday,Eid al-Adha Holiday,Government holiday
30/07/2022,Saturday,Muharram,National holiday
31/07/2022,Sunday,Muharram Holiday,National holiday
08/08/2022,Monday,Ashoora,National holiday
09/08/2022,Tuesday,Ashoora Holiday,National holiday
23/09/2022,Friday,September Equinox,Season
08/10/2022,Saturday,The Prophet's Birthday,National holiday
09/10/2022,Sunday,Day off for The Prophet's Birthday,National holiday
16/12/2022,Friday,National Day,National holiday
17/12/2022,Saturday,National Day (second day),National holiday
22/12/2022,Thursday,December Solstice,Season
